parameter_name,procedure_name,f_n,m_n,f_intercept,f_intercept_se,f_slope,f_slope_se,m_intercept,m_intercept_se,m_slope,m_slope_se,fm_diff_int,fm_diff_int_se,fm_diff_int_p,fm_diff_slope,fm_diff_slope_se,fm_diff_slope_p,f_sd,m_sd,r_m,r_c,Category,parameter_group,lnVR,VlnVR,low_lnVR,high_lnVR,t_val_sd,p_val_sd,Zr,VZr
latency to center entry,Open Field,6566,6537,2.0931259389624652,0.2290946591247806,0.10831438403337726,0.06105652600953187,2.0426465570231365,0.2282904394830581,0.044220716644367,0.05889298511782905,0.05047938193975079,0.062067241278131,0.41606190158863143,0.06409366738930801,0.05780941407652772,0.2675798536518165,1.89856483,1.8992625815876516,0.02906217367154771,0.4640912227435386,Behaviour,latency to center entry,-3.6778589629861825e-4,1.5270747543959628e-4,-6.670870483302617e-4,-6.848474426697477e-5,-0.029762192568556466,0.9762571647041587,0.02907035988734981,7.633587786259542e-5
latency to fall mean,Rotarod,1869,1970,4.801071812393475,0.02180255141275715,-0.1095311985076866,0.01498877623424494,4.840682568783936,0.02101534269372145,-0.07182152617874131,0.01299621847559714,-0.03961075639065042,0.02000226488190875,0.04774638158084678,-0.03770967232967096,0.018076132261765,0.03703642021473169,0.35501008636423487,0.3505268,0.16509626776104705,0.6629920985059384,Behaviour,latency to fall mean,0.012722794252919825,5.221470446722475e-4,0.011699404850728193,0.013746183655111457,0.5567831605215756,0.5777080627900606,0.16662128419228495,2.6068821689259646e-4
latency to first transition into dark,Light-Dark Test,1844,1791,2.0119634883516144,0.9883524819142973,0.01294574647240016,0.08381039829265076,2.44562627233859,0.9890541497548349,-0.03770392437513021,0.07558150167798684,-0.43366278398678776,0.07769388108974397,2.5752117415785507e-8,0.05064967085755691,0.0684271178651775,0.45923222188908286,1.43438521,1.4171543204032075,0.09009264891985563,0.7892896436886354,Behaviour,latency to first transition into dark,0.012077420589455854,5.512335845099261e-4,0.010997022616747483,0.013157818562164225,0.5144063912420237,0.6069991813397693,0.09033759414607964,2.7533039647577095e-4
latency to immobility,Tail Suspension,586,585,3.094652961092811,0.5394271385915561,0.00992673126216508,0.02631937903396547,3.1363487904228187,0.5391709593546651,-0.06183236657114029,0.02506107348797669,-0.04169582933171705,0.03087802310527234,0.1771911598086492,0.07175909783141167,0.02753928390062622,0.00929539487361242,0.33372963,0.32205178801039197,0.03944554512318724,0.9219263846991524,Behaviour,latency to immobility,0.03561733560517103,0.0017167394623142532,0.032252588088196435,0.03898208312214563,0.8596253878768538,0.39017182122548455,0.03946602268936551,8.561643835616438e-4
learning difference,Rotarod,620,612,4.73606460073036,0.03707844021285422,-0.04166087358662407,0.03751435577399172,4.751566750914931,0.0356695209689209,0.00481947507411183,0.03533716092588728,-0.01550215018500412,0.03249752366605501,0.6334354140537829,-0.04648034866070196,0.03261300731625391,0.15437078279379107,0.39207399956444056,0.371079855,0.05176881251940136,0.15225836691073183,Behaviour,learning difference,0.05502266904930429,0.0016313908338722511,0.051825201770205914,0.05822013632840267,1.3622682804620967,0.17336263413556408,0.05181513400501676,8.136696501220504e-4
learning slope,Rotarod,620,611,3.584974055770578,0.03649599546650124,-0.02964803433476314,0.03681886618442104,3.606106686997195,0.03301516874454342,-0.00724917743623995,0.03256457480081699,-0.02113263122795826,0.03267557630255671,0.5179300721959497,-0.02239885689949273,0.03258823577473508,0.49201514032630744,0.4110924345770721,0.33908138,0.03623551526319418,0.17041536623463155,Behaviour,learning slope,0.19256595763950016,0.00163274119252751,0.18936584370607126,0.19576607157292905,4.765635682760541,2.107080301794184e-6,0.03625138699790741,8.143322475570033e-4
light side distance travelled,Light-Dark Test,111,84,6.21601714632012,0.22288311556625393,-0.3434353222744941,0.23773212209021463,5.855640165034577,0.2885069044492163,0.4879535895635657,0.24614575769930544,0.360376983431584,0.35070057258329396,0.3057225127598693,-0.8313889114573887,0.33572929534903706,0.01433354382163837,0.9393093,0.9889884697654776,0.1851685061782305,0.4948511891148491,Behaviour,distance travelled,-0.05308106501196254,0.010802469135802469,-0.07425351546224089,-0.03190861456168419,-0.5107144088567248,0.6101347174654759,0.18732945347470803,0.005208333333333333
light side time spent,Light-Dark Test,1844,1791,4.995979809536298,0.48669642818954567,-0.11174227324540097,0.08731238158367255,5.289680888931252,0.4868624431653966,-0.12090440732751875,0.08613971743380884,-0.2937010794071215,0.03075127658145676,2.426772410890667e-21,0.00916213411097052,0.02802792262585068,0.7437695586285464,0.5951422,0.5804451650476163,0.10167561429717224,0.8330695869185634,Behaviour,time spent,0.024996982969282544,5.512335845099261e-4,0.02391658499657417,0.026077380941990917,1.064681626836207,0.2870907825127085,0.10202817555976937,2.7533039647577095e-4
light sleep bout lengths mean,Sleep Wake,864,842,6.286340535756538,0.01091068632523809,0.00758856215720948,0.01049692510758336,6.4285493119002926,0.01088554487979773,-0.01422965854953361,0.00979466344911924,-0.142208776143889,0.01437283432580159,2.0225244388745519e-22,0.02181822070654676,0.01348463188303546,0.10586599868389726,0.17169643,0.18482969036216787,0.3447556913800254,0.4550385050138588,Behaviour,light sleep bout lengths mean,-0.07372206029138455,0.0011766676495302327,-0.0760282865062372,-0.07141583407653189,-2.1491689481197196,0.03176147666224827,0.35947973854459997,5.871990604815032e-4
light sleep bout lengths standard deviation,Sleep Wake,864,842,6.674385793506635,0.01791869451877522,-0.02458286802929567,0.01648602954542267,6.791574712604044,0.01571571810396916,-0.06950186167582244,0.01301851428124501,-0.11718891909729762,0.02094977419407592,2.6246006392440576e-8,0.04491899364676598,0.01929445448282949,0.02003691073382059,0.2668549,0.2323942062470734,0.15416891142312752,0.4349426415670649,Behaviour,light sleep bout lengths standard deviation,0.1382547429465836,0.0011766676495302327,0.13594851673173095,0.14056096916143626,4.030446236807022,5.8123978783131136e-5,0.15540806298089532,5.871990604815032e-4
locomotor activity,Combined SHIRPA and Dysmorphology,9460,9489,3.04300388387471,0.06327534037439964,0.01545754629631587,0.02002368890669384,2.903230338220189,0.06329054072985613,6.849292762942407e-4,0.0198709387405603,0.13977354569817885,0.01015205205651031,6.894849615682427e-43,0.01477261705710387,0.00926066652678071,0.11068683949992426,0.34371645,0.3873083598657516,0.13388766843251831,0.6564307743429125,Behaviour,locomotor activity,-0.11940396542435949,1.055801450336667e-4,-0.119610898706108,-0.11919703214261099,-11.62057513105867,0,0.13469640414233075,5.278158978148422e-5
ma threshold inducing clonic seizure,Electroconvulsive Threshold Testing,788,750,1.807132029188271,0.01270336288270944,0.01293078518012881,0.0066150668205291,1.9332267701200565,0.01277581925372888,0.03063308661243848,0.00639161273129064,-0.12609474093180237,0.00875268136088662,1.5354426838433347e-43,-0.0177023014323074,0.0080826726781282,0.02870368812052443,0.094973536,0.0957593760265608,0.42344368702641966,0.8663596419793399,Behaviour,ma threshold inducing clonic seizure,-0.008272662210710463,0.0013062867179972544,-0.010832937131468112,-0.0057123872899528146,-0.2288895872730011,0.8189852043347075,0.45188066534618015,6.514657980456026e-4
peak wake with respect to dark onset median,Sleep Wake,864,842,1.367960195002676,0.02776142346369756,0.06419069914028018,0.02585868076746898,1.020932908004366,0.03245322702727246,-0.00309267413010106,0.02912772195864939,0.3470272869980798,0.03929223170929712,2.7411387102202867e-18,0.06728337327007425,0.03637293662607404,0.06453101482493274,0.4081548,0.5555200953848357,0.2851147676750907,0.43289344201798863,Behaviour,peak wake with respect to dark onset median,-0.3082734969888845,0.0011766676495302327,-0.31057972320373717,-0.30596727077403185,-8.98688702727716,0,0.2932406455638123,5.871990604815032e-4
percent time in dark,Light-Dark Test,1844,1791,4.395644229023498,0.01963182583716247,0.04752671206641554,0.03676721543349852,4.27703206729817,0.02263987620688912,0.03945246703881232,0.03715508951344033,0.11861216171890657,0.0184894974680025,1.6087767986539682e-10,0.00807424504868415,0.01834218157062764,0.6598205346237096,0.3209701803,0.4710839228308538,0.10558868746266065,0.2305118104911568,Behaviour,percent time,-0.38369608623081003,5.512335845099261e-4,-0.3847764842035184,-0.38261568825810166,-16.342539169663215,0,0.10598373520997956,2.7533039647577095e-4
percent time in light,Light-Dark Test,1844,1791,2.5003618771751097,0.2854130806141673,-0.14011930147724727,0.11569390585149536,2.83273828567431,0.28582394379479364,-0.1275829747944443,0.11248372067154912,-0.332376408504028,0.0437836797273884,4.099238643785906e-14,-0.01253632667520051,0.04043670865345778,0.7565627948956555,0.8840319,0.7885454341380288,0.12057226274949312,0.5772760956115408,Behaviour,percent time,0.11429507171048353,5.512335845099261e-4,0.11321467373777516,0.1153754696831919,4.8681020040544185,1.1747063188849438e-6,0.12116169266261677,2.7533039647577095e-4
percentage center time,Open Field,9048,8998,2.5998397179533295,0.1572871583246178,-0.04720884639627688,0.02701290016207601,2.658597209898746,0.1572805188087047,-0.03306375811062886,0.02566203824784124,-0.058757492342385,0.01699366767211731,5.464165741996155e-4,-0.01414508827240429,0.01532360048817406,0.35597346302255006,0.6468697,0.5842991497186892,0.03173397634668153,0.7235700873978989,Behaviour,percentage center time,0.10173148156057644,1.108655966661658e-4,0.10151418898398622,0.10194877413716667,9.661776122637884,0,0.03174463530461994,5.5423155794490936e-5
periphery average speed,Open Field,8693,8662,2.008155517365078,0.2303779122866331,0.01693128462661796,0.01315529446351701,1.9081514021535495,0.23037501468075605,0.01040571480540002,0.01293780280454045,0.10000411465936368,0.0052138168233636,4.822647982552509e-81,0.00652556892117057,0.00473618600604156,0.16828186692116626,0.19300631,0.1828226410289651,0.0505319457199148,0.973587970294001,Behaviour,periphery average speed,0.05420616849904577,1.1528078769158147e-4,0.053980222307060864,0.054432114691030674,5.048591632072276,4.495849874608382e-7,0.0505750224659549,5.763024435223605e-5
periphery distance travelled,Open Field,9026,8992,8.58910236011587,0.20856877135967303,0.02767977880491174,0.02161230872350476,8.477099540981172,0.2085715411085347,0.02266589919351911,0.02147752102021824,0.11200281920692944,0.00580766980725588,6.285895879679738e-82,0.00501387967617837,0.00528986609948221,0.3432319238840421,0.21437483,0.21326470916378415,0.05471779640238876,0.9608289019462494,Behaviour,periphery distance travelled,0.005191655177150471,1.1103748202992249e-4,0.00497402571143781,0.005409284642863133,0.49268692501781003,0.6222398218473382,0.0547725037536738,5.550929780738274e-5
periphery permanence time,Open Field,9382,9328,6.871813419745522,0.02997273729154632,0.00875704499162378,0.00665382034853134,6.869290486272165,0.02997755995800261,0.01138016622125501,0.00654948004485546,0.00252293310328512,0.00307042992437735,0.4112669139996764,-0.00262312119182139,0.00276192667760365,0.3422567846370741,0.109406414,0.11557371765375613,0.05287427370301893,0.762021107992664,Behaviour,periphery time,-0.05483936601399761,1.0692989043173572e-4,-0.05504894474811463,-0.05462978727988059,-5.303259327152965,1.1504588837141227e-7,0.05292362985879312,5.345592558935158e-5
periphery resting time,Open Field,6472,6443,5.74369100139168,0.24062440708315255,-0.01436116723767404,0.01746610255241851,5.760529987458473,0.24062320970549456,-0.02488379001506895,0.01736105182421336,-0.01683898645252148,0.00858171994275019,0.04976426590359438,0.01052262223695339,0.00799926958747414,0.1883857666869122,0.24780461827111383,0.25982882,0.01858984049504122,0.9509265434102264,Behaviour,periphery time,-0.047382771510267964,1.5493145042433623e-4,-0.04768643157317221,-0.047079111447363715,-3.8067176570726065,1.414741913490225e-4,0.018591982378313887,7.744733581164808e-5
repetitive beam break ('stereotypy counts'),Light-Dark Test,111,84,5.649798669180166,0.08113264136141496,0.07047820489996771,0.09092414729455714,5.886253643862095,0.08499598279568381,-0.0836239222919897,0.0738097371124255,-0.2364549746819651,0.11611105879655471,0.04338504411586523,0.1541021271925943,0.11585555616116404,0.18540678793018137,0.379861,0.3100351290593758,0.28359549252375443,0.3913125689839032,Behaviour,repetitive beam break ('stereotypy counts'),0.20157657584752484,0.010802469135802469,0.18040412539724648,0.2227490262978032,1.9394498160526858,0.05390438771656836,0.29158771781520637,0.005208333333333333
side changes,Light-Dark Test,1844,1791,3.631064407025839,0.4977881952698411,0.11018522414200184,0.03881869973637422,3.4566824329682575,0.49793595639832927,-0.01167908911537381,0.03503451728433982,0.17438197406307843,0.02767845364201887,3.3659610278624835e-10,0.121864313237682,0.02580359678984799,2.42392749580868e-6,0.55208062,0.5215927630883411,0.07235109315316911,0.854449683709803,Behaviour,side changes,0.05679889973654979,5.512335845099261e-4,0.055718501763841424,0.05787929770925816,2.419201751200461,0.015603421128535633,0.07247773610954347,2.7533039647577095e-4
sleep bout lengths mean,Sleep Wake,864,842,5.916081941596248,0.01004466078659662,0.0277226149804924,0.00993893336500842,6.062156189316611,0.01037816920591101,0.02751417438981572,0.00962105704283908,-0.14607424772054636,0.01384711436386846,3.6173256430374298e-25,2.084405903401637e-4,0.01322423140939169,0.9874262905902615,0.16638676,0.1859924148137552,0.4645746050523356,0.5162762190797019,Behaviour,sleep bout lengths mean,-0.11140616186037265,0.0011766676495302327,-0.11371238807522531,-0.10909993564552,-3.2477478620804785,0.0011858443798380414,0.5031292728084049,5.871990604815032e-4
sleep bout lengths standard deviation,Sleep Wake,864,842,6.437204267286261,0.01589948971355289,-0.01312969852130055,0.01481574733441845,6.549264612694474,0.01404080736069626,-0.05422573066201026,0.01186161133513807,-0.11206034540810436,0.01892744786388207,3.949705069900686e-9,0.04109603214087491,0.01751299207668965,0.01907160004438029,0.24072547,0.21385226517168388,0.1637243875823372,0.41728162326648394,Behaviour,sleep bout lengths standard deviation,0.11835650114032692,0.0011766676495302327,0.11605027492547426,0.12066272735517958,3.4503663632500685,5.734777723542805e-4,0.16521129057463818,5.871990604815032e-4
sleep daily percent,Sleep Wake,864,842,3.729705157958191,0.0058653322635877,-0.0100492309458241,0.00550218501330579,3.7999902467787985,0.00502116310313171,0.0111070239198659,0.00424112668943206,-0.07028508882064097,0.00691751170954546,1.6112514938821694e-23,-0.02115625486569913,0.00642534872193205,0.00101506533593958,0.08997937,0.07618195609609109,0.3731786638934382,0.5146523710619573,Behaviour,sleep daily percent,0.1664405563562891,0.0011766676495302327,0.16413433014143644,0.16874678257114176,4.852128033520382,1.3329028480946192e-6,0.39211098715791143,5.871990604815032e-4
sleep dark phase percent,Sleep Wake,864,842,3.0339754183982155,0.01601121117780123,-0.01492308115270067,0.01567935862708942,3.225666681310933,0.01273823243871076,0.0651138110411813,0.01128159141432246,-0.19169126291260777,0.01915119713200166,6.822136642276206e-23,-0.0800368921938048,0.01823381801574972,1.2136105601403646e-5,0.26357416,0.20736753685483145,0.43353495591414865,0.5099030368949738,Behaviour,sleep phase percent,0.2398267838271213,0.0011766676495302327,0.23752055761226865,0.24213301004197396,6.991506676447357,3.8902214782865485e-12,0.46424164826468506,5.871990604815032e-4
